day,action,lockdown_level,S,E,I,R,D,Active,Total_Ever_Infected,new_infections,new_deaths,new_recoveries,A,U,rho_A,AS,US,AI,R_eff,beta_avg,base_economy,adjusted_economy,workforce_available,transmission_multiplier,cumulative_deaths,cumulative_infections
223,1,1,765,1,18,213,3,18,235,0,0,2,594,403,0.594,456,309,11,0.21206640000000004,0.019800784313725492,0.65,0.63635,979,0.65,3,398
224,1,1,767,1,16,213,3,16,233,0,0,2,604,393,0.604,476,291,10,0.20988240000000005,0.01954576271186441,0.65,0.6376499999999999,981,0.65,3,398
225,1,1,766,4,16,211,3,16,234,4,0,1,604,393,0.604,463,303,10,0.21141120000000005,0.01971383812010444,0.65,0.6376499999999999,981,0.65,3,402
226,1,1,769,4,15,209,3,15,231,0,0,1,575,422,0.575,447,322,8,0.21483280000000005,0.01995474642392718,0.65,0.6383000000000001,982,0.65,3,402
227,1,1,772,4,14,207,3,14,228,0,0,1,575,422,0.575,456,316,6,0.2146144,0.01985699481865285,0.65,0.63895,983,0.65,3,402
228,1,1,774,2,13,208,3,13,226,0,0,3,584,413,0.584,451,323,8,0.2160704,0.01994005167958656,0.65,0.6396000000000001,984,0.65,3,402
229,1,1,774,1,13,209,3,13,226,0,0,1,595,402,0.595,463,311,8,0.21432320000000002,0.019778811369509045,0.65,0.6396000000000001,984,0.65,3,402
230,1,1,774,0,13,210,3,13,226,0,0,1,617,380,0.617,488,286,6,0.21068320000000001,0.019442894056847546,0.65,0.6396000000000001,984,0.65,3,402
231,1,1,773,1,12,211,3,12,227,1,0,1,623,374,0.623,482,291,4,0.2111928,0.019515135834411383,0.65,0.64025,985,0.65,3,403
232,1,1,773,1,12,211,3,12,227,0,0,0,635,362,0.635,490,283,8,0.21002800000000002,0.01940750323415265,0.65,0.64025,985,0.65,3,403
233,1,1,775,1,11,210,3,11,225,0,0,1,613,384,0.613,469,306,5,0.2138136,0.01970632258064516,0.65,0.6409,986,0.65,3,403
234,1,1,775,2,11,209,3,11,225,1,0,0,623,374,0.623,483,292,7,0.2117752,0.019518451612903224,0.65,0.6409,986,0.65,3,404
235,1,1,774,5,8,210,3,8,226,3,0,3,648,349,0.648,507,267,6,0.2079168,0.019187596899224807,0.65,0.64285,989,0.65,3,407
236,1,1,777,3,8,209,3,8,223,0,0,2,658,339,0.658,512,265,7,0.20828080000000004,0.01914697554697555,0.65,0.64285,989,0.65,3,407
237,1,1,779,3,7,208,3,7,221,0,0,1,634,363,0.634,488,291,4,0.21250320000000006,0.01948498074454429,0.65,0.6435,990,0.65,3,407
238,1,1,781,2,7,207,3,7,219,0,0,1,623,374,0.623,477,304,4,0.21483280000000005,0.019648143405889888,0.65,0.6435,990,0.65,3,407
239,1,1,781,1,8,207,3,8,219,1,0,1,633,364,0.633,497,284,8,0.21192080000000002,0.01938181818181818,0.65,0.64285,989,0.65,3,408
240,1,1,782,1,8,206,3,8,218,0,0,0,626,371,0.626,490,292,5,0.21330400000000002,0.019483375959079285,0.65,0.64285,989,0.65,3,408
241,1,1,784,1,7,205,3,7,216,0,0,1,641,356,0.641,512,272,3,0.21082880000000004,0.019208163265306125,0.65,0.6435,990,0.65,3,408
242,1,1,785,1,7,204,3,7,215,0,0,0,629,368,0.629,511,274,2,0.2113384,0.019230063694267517,0.65,0.6435,990,0.65,3,408
243,1,1,786,1,7,203,3,7,214,1,0,1,650,347,0.65,522,264,6,0.21010080000000003,0.019093129770992368,0.65,0.6435,990,0.65,3,409
244,1,1,787,1,6,203,3,6,213,0,0,1,637,360,0.637,502,285,5,0.21337680000000003,0.01936620076238882,0.65,0.64415,991,0.65,3,409
245,1,1,787,1,6,203,3,6,213,0,0,0,646,351,0.646,517,270,5,0.2111928,0.01916797966963151,0.65,0.64415,991,0.65,3,409
246,1,1,787,4,6,200,3,6,213,3,0,0,623,374,0.623,496,291,4,0.2142504,0.01944548919949174,0.65,0.64415,991,0.65,3,412
247,1,1,789,4,4,200,3,4,211,0,0,2,634,363,0.634,504,285,1,0.21381360000000005,0.019356653992395438,0.65,0.6454500000000001,993,0.65,3,412
248,1,1,789,3,6,199,3,6,211,1,0,0,610,387,0.61,477,312,4,0.21774480000000004,0.019712547528517112,0.65,0.64415,991,0.65,3,413
249,1,1,790,2,6,199,3,6,210,0,0,1,616,381,0.616,491,299,1,0.21607040000000002,0.01953620253164557,0.65,0.64415,991,0.65,3,413
250,1,1,792,1,7,197,3,7,208,0,0,0,613,384,0.613,481,311,3,0.21825440000000002,0.019683838383838383,0.65,0.6435,990,0.65,3,413
251,1,1,792,1,8,196,3,8,208,1,0,0,658,339,0.658,519,273,4,0.21272159999999998,0.01918484848484848,0.65,0.64285,989,0.65,3,414
252,1,1,794,1,8,194,3,8,206,0,0,0,660,337,0.66,519,275,4,0.2134496,0.019202015113350124,0.65,0.64285,989,0.65,3,414
253,1,1,795,0,9,193,3,9,205,0,0,0,660,337,0.66,525,270,7,0.21294000000000002,0.019132075471698113,0.65,0.6422,988,0.65,3,414
254,1,1,794,1,8,194,3,8,206,1,0,1,664,333,0.664,535,259,5,0.21112,0.018992443324937026,0.65,0.64285,989,0.65,3,415
255,1,1,795,1,7,194,3,7,205,0,0,1,626,371,0.626,499,296,4,0.21672560000000005,0.019472201257861636,0.65,0.6435,990,0.65,3,415
256,1,1,796,0,8,193,3,8,204,0,0,0,616,381,0.616,489,307,6,0.2185456,0.01961105527638191,0.65,0.64285,989,0.65,3,415
257,1,1,796,0,8,193,3,8,204,0,0,0,621,376,0.621,506,290,6,0.2160704,0.019388944723618087,0.65,0.64285,989,0.65,3,415
258,1,1,798,0,7,192,3,7,202,0,0,1,622,375,0.622,505,293,4,0.21694400000000005,0.01941854636591479,0.65,0.6435,990,0.65,3,415
259,1,1,799,0,7,191,3,7,201,0,0,0,608,389,0.608,487,312,5,0.21992880000000006,0.01966107634543179,0.65,0.6435,990,0.65,3,415
260,1,1,799,0,5,193,3,5,201,0,0,2,607,390,0.607,484,315,3,0.22036560000000002,0.019700125156445557,0.65,0.6448,992,0.65,3,415
261,1,1,802,0,5,190,3,5,198,0,0,0,600,397,0.6,476,326,3,0.22262240000000008,0.019827431421446388,0.65,0.6448,992,0.65,3,415
262,1,1,804,0,5,188,3,5,196,0,0,0,590,407,0.59,481,323,3,0.2226224,0.019778109452736316,0.65,0.6448,992,0.65,3,415
263,1,1,804,0,5,188,3,5,196,0,0,0,581,416,0.581,473,331,3,0.22378720000000002,0.019881592039800996,0.65,0.6448,992,0.65,3,415
264,1,1,806,0,3,187,4,3,194,0,1,1,579,417,0.579,482,324,2,0.22320480000000004,0.019780645161290324,0.65,0.6454500000000001,993,0.65,4,415
265,1,1,806,0,2,188,4,2,194,0,0,1,599,397,0.599,499,307,0,0.2207296,0.019561290322580645,0.65,0.6461,994,0.65,4,415
266,1,1,807,0,0,189,4,0,193,0,0,2,603,393,0.603,491,316,0,0.22225840000000005,0.019672366790582405,0.65,0.6474,996,0.65,4,415
